_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,last_scraped,first_review,last_review,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,security_deposit,cleaning_fee,extra_people,guests_included,Total_review_scores_per,Country,Country_Code,Latitude,Longitude,host_id,host_identity_verified,host_location,host_name,host_response_rate,host_total_listings_count,availability_30,availability_365,availability_60,availability_90
31301774,2-bedroom apartment in the Old Town,Apartment,Entire home/apt,Real Bed,31,365,flexible,08-03-2019 05:00,01-02-2019 05:00,04-03-2019 05:00,6,2,3,0,1,46,1400,60,5,5,0,Spain,ES,41.38043,2.17628,234256283,FALSE,Spain,Sasha,100,19,0,190,0,0
31301794,★BABU HOUSE ★ Bed in Mixed Dormitory ★ Taksim ★,Aparthotel,Shared room,Real Bed,1,30,Strict,18-02-2019 05:00,01-02-2019 05:00,04-03-2019 05:00,4,1,4,0,1,79,0,0,77,1,0,Turkey,TR,41.03692,28.97943,21792167,TRUE,Turkey,Madlen,100,24,28,308,58,88
31302323,Perfectly located 2-bedroom place near Ramblas,Apartment,Entire home/apt,Real Bed,31,365,flexible,08-03-2019 05:00,01-02-2019 05:00,04-03-2019 05:00,6,2,3,0,1,46,1400,60,5,5,0,Spain,ES,41.38028,2.1767,234256283,FALSE,Spain,Sasha,100,19,1,186,2,15
31305846,Private room with sunny terrace of 200m2. 6,Apartment,Private room,Real Bed,120,360,Strict,08-03-2019 05:00,01-02-2019 05:00,04-03-2019 05:00,10,1,1,0,3,10,450,55,0,1,0,Spain,ES,41.37846,2.12242,10708046,FALSE,Spain,Salvatore,100,10,6,202,13,13
31318633,Spacious room with private floor in 3 story home,Townhouse,Private room,Real Bed,2,34,Strict,07-03-2019 05:00,18-02-2019 05:00,04-03-2019 05:00,2,1,1,3,1,60,0,40,0,1,50,Australia,AU,-33.87127,151.16873,15024321,FALSE,Australia,Andy,88,1,4,4,4,4
313223,Bedroom & living room  in the best part of Ipanema,Apartment,Entire home/apt,Real Bed,3,180,Strict,11-02-2019 05:00,24-03-2012 04:00,26-01-2019 05:00,4,1,2,93,2,164,920,150,50,2,54,Brazil,BR,-22.98444654,-43.20037353,792218,TRUE,Brazil,Levy,100,10,3,245,8,18
31326897,STUDIO FOR RENT 0+1 (1),Apartment,Private room,Real Bed,1,1125,flexible,18-02-2019 05:00,24-03-2012 04:00,28-01-2019 05:00,3,0,1,0,1,221,0,0,0,1,0,Turkey,TR,41.00728,28.8965,234461397,FALSE,Turkey,Youssef,100,7,29,364,59,89
31328773,Piso muy grande con 6 habitaciones en el centro,Apartment,Entire home/apt,Real Bed,32,1125,flexible,08-03-2019 05:00,24-03-2012 04:00,28-01-2019 05:00,13,6,12,0,3.5,168,0,0,0,1,0,Spain,ES,41.38806,2.17625,234522807,FALSE,Spain,Vicky,0,1,30,365,60,90
31332997,Sucá Apartments - in the heart of Porto (Apt3),Apartment,Entire home/apt,Real Bed,1,1125,moderate,16-02-2019 05:00,28-01-2019 05:00,28-01-2019 05:00,2,1,1,1,2,60,150,25,0,2,60,Portugal,PT,41.145,-8.61342,234394881,FALSE,Portugal,Girafa,100,4,11,189,30,55
31343008,Kai 商务现代风小窝Y08~~~~~,Apartment,Private room,Real Bed,28,365,flexible,11-03-2019 04:00,28-01-2019 05:00,24-02-2019 05:00,2,1,1,0,2,550,0,0,0,1,0,Hong Kong,HK,22.28057,114.18676,117779016,FALSE,Hong Kong,Vinson,100,13,0,253,0,0
31344231,Modern Apt minutes to city and beaches,Apartment,Entire home/apt,Real Bed,2,14,Strict,07-03-2019 05:00,01-02-2019 05:00,24-02-2019 05:00,2,1,1,6,2,109,150,75,0,1,49,Australia,AU,-33.83068,151.21983,109029653,FALSE,Australia,Patrick,60,1,21,348,51,81
31346657,★LAVANTA HOTEL★ SINGLE ROOM + BREAKFAST in TAKSIM,Hotel,Private room,Real Bed,1,30,Strict,18-02-2019 05:00,01-02-2019 05:00,27-01-2019 05:00,1,1,1,0,1,195,0,0,0,1,0,Turkey,TR,41.03499,28.98009,21792167,TRUE,Turkey,Madlen,100,24,8,267,27,57
31352359,Lovely en-suite bedroom in city center,Bed and breakfast,Private room,Real Bed,2,1125,Strict,08-03-2019 05:00,27-01-2019 05:00,27-01-2019 05:00,2,1,1,2,1,69,250,50,20,2,0,Spain,ES,41.38328,2.16545,234746453,FALSE,France,Louis,50,1,3,22,9,22
3136909,"süper manzaralı yazlık ,kışlık 2+1",Apartment,Entire home/apt,Real Bed,30,1000,flexible,18-02-2019 05:00,27-01-2019 05:00,02-03-2019 05:00,5,3,5,0,1,148,2000,200,50,1,0,Turkey,TR,40.90622,29.05006,15928778,FALSE,Turkey,Yılmaz,0,1,30,365,60,90
31383645,Modern room private balcony and bathroom,House,Private room,Real Bed,1,1125,flexible,07-03-2019 05:00,27-01-2019 05:00,02-03-2019 05:00,2,1,1,0,1,75,0,0,0,1,0,Australia,AU,-33.97352,151.24015,34871180,FALSE,Australia,Trudie,0,1,0,0,0,0
31385256,"1Family Vacation Suite RAMBL Street, Port of Colom",Individual Apartments,Entire home/apt,Real Bed,3,1125,Strict,08-03-2019 05:00,27-01-2019 05:00,02-03-2019 05:00,5,1,3,0,1,45,100,30,30,3,0,Spain,ES,41.37435,2.17143,235055291,FALSE,Spain,Anna,100,3,11,72,26,47
31385559,Dorion Village Montréal,Apartment,Private room,Real Bed,1,3,flexible,11-03-2019 04:00,27-01-2019 05:00,02-03-2019 05:00,2,1,1,0,2,70,0,0,0,1,0,Canada,CA,45.52147,-73.54865,88744803,FALSE,Canada,Carlos,0,1,12,59,21,25
31391139,Close to EELS rugby club n CBD,Apartment,Entire home/apt,Real Bed,2,30,flexible,07-03-2019 05:00,12-01-2019 05:00,02-03-2019 05:00,4,1,4,5,2,14,0,0,0,1,30,Australia,AU,-33.7995,151.0048,234657965,FALSE,Australia,Deepak,90,1,24,359,54,84
31391462,Prince Edward-Sofa Bed,House,Shared room,Real Bed,3,5,Strict,11-03-2019 04:00,16-02-2019 05:00,27-02-2019 05:00,1,1,1,2,1,157,0,50,100,1,60,Hong Kong,HK,22.32711,114.16669,16806247,FALSE,Hong Kong,Demi,90,2,9,316,23,53
3139489,"Nice Cozy Room in BROOKLYN, NYC, NY, Bushwick",House,Private room,Real Bed,3,23,moderate,07-03-2019 05:00,23-05-2015 04:00,18-02-2019 05:00,2,1,1,166,1,33,0,15,0,1,55,United States,US,40.69545,-73.91967,2885704,TRUE,United States,Victor,100,2,3,75,3,24
31399123,Spacious apt with 360-degree view in HK Island,Apartment,Entire home/apt,Real Bed,2,20,flexible,11-03-2019 04:00,23-05-2015 04:00,26-02-2019 05:00,2,1,1,0,2,1201,2000,120,0,1,0,Hong Kong,HK,22.28548,114.14571,26489827,FALSE,Hong Kong,Claire,90,1,2,4,4,4
31403026,Stone Wall Apartment,Apartment,Entire home/apt,Real Bed,2,31,moderate,16-02-2019 05:00,23-05-2015 04:00,26-02-2019 05:00,7,3,5,0,2,79,0,35,15,2,0,Portugal,PT,41.16738,-8.59579,235211066,FALSE,Portugal,Helder,100,1,29,254,59,78
31408169,★Exterior y céntrica★St Antoni A 2 min del Aerobus,Apartment,Private room,Real Bed,3,20,Strict,08-03-2019 05:00,26-01-2019 05:00,26-02-2019 05:00,3,2,2,6,1,35,900,18,15,2,52,Spain,ES,41.38023,2.15743,54976670,TRUE,Spain,Jose,100,3,10,70,40,70
31425079,A warm clean cozy room 乾淨有愛 @Temple Street 廟街 單人床,Apartment,Private room,Real Bed,1,1125,flexible,11-03-2019 04:00,25-01-2019 05:00,03-03-2019 05:00,2,1,1,5,2,479,0,50,100,1,60,Hong Kong,HK,22.31101,114.17018,24785874,FALSE,Hong Kong,Xi,100,1,14,156,36,66
31431457,Room&Yard... Pl. España,Apartment,Private room,Real Bed,1,1125,flexible,08-03-2019 05:00,25-01-2019 05:00,01-02-2019 05:00,2,1,1,0,2,38,0,5,0,1,0,Spain,ES,41.37467,2.14567,235435435,FALSE,Spain,Gina,100,1,8,24,24,24
3144266,"Ipanema, cozy room",Apartment,Private room,Real Bed,1,1125,Strict,11-02-2019 05:00,25-01-2019 05:00,01-02-2019 05:00,1,1,1,0,1,560,0,0,0,1,0,Brazil,BR,-22.98191339,-43.19987049,12728350,FALSE,Brazil,Iago,0,2,30,365,60,90
31443139,BEAUTIFUL PRIVATE ROOM 1 MINUTE FROM METRO STATION,Bed and breakfast,Private room,Real Bed,1,1125,flexible,11-03-2019 04:00,25-01-2019 05:00,01-02-2019 05:00,1,1,1,0,1,25,0,0,0,1,0,Canada,CA,45.50871,-73.67188,235527412,FALSE,Canada,Sara,70,1,9,344,39,69
31448135,2BR apartment on St-Laurent. Heart of the Plateau!,Apartment,Entire home/apt,Real Bed,2,1125,Strict,11-03-2019 04:00,25-01-2019 05:00,01-02-2019 05:00,4,2,2,0,2,89,400,60,0,1,0,Canada,CA,45.51921,-73.5837,190835103,FALSE,Canada,San Lorenzo,92,8,0,0,0,0
31454375,Porto com Alma,Apartment,Entire home/apt,Real Bed,3,1125,Strict,16-02-2019 05:00,25-01-2019 05:00,01-02-2019 05:00,4,2,2,0,2,45,0,0,22,2,0,Portugal,PT,41.15003,-8.60257,34305218,FALSE,Portugal,Cristina  E Jorge,0,1,17,342,47,71
31457975,Studio with a inner patio (with daily clean),Serviced apartment,Entire home/apt,Real Bed,1,4,flexible,16-02-2019 05:00,25-01-2019 05:00,01-02-2019 05:00,2,0,1,0,1,100,0,0,0,1,0,Portugal,PT,41.14372,-8.61529,214755900,FALSE,Portugal,B28,100,3,20,343,47,68
31459895,Cómoda habitación individual + baño privado,Apartment,Private room,Real Bed,32,179,Strict,08-03-2019 05:00,25-01-2019 05:00,01-02-2019 05:00,1,1,1,0,1,27,1200,0,10,1,0,Spain,ES,41.392,2.1867,36607755,TRUE,Spain,Igor,60,77,0,281,0,6
31460245,Penthouse 3 bedrooms apartment B376,Apartment,Entire home/apt,Real Bed,1,1125,Strict,08-03-2019 05:00,01-02-2019 05:00,01-02-2019 05:00,6,3,5,1,2,262,300,80,0,6,56,Spain,ES,41.37821,2.14932,8130906,FALSE,Spain,Arina,100,42,12,255,24,43
31461289,[Darling Harbour] Private Room in Morden House,Townhouse,Private room,Real Bed,1,1125,Strict,07-03-2019 05:00,19-01-2019 05:00,25-01-2019 05:00,1,1,1,4,2.5,37,150,0,40,1,33,Australia,AU,-33.87796,151.19765,232028354,FALSE,Australia,Yian,100,22,6,6,6,6
31465474,The Getaway Van - DEEP SEA,Camper/RV,Entire home/apt,Real Bed,3,30,Strict,16-02-2019 05:00,19-01-2019 05:00,02-01-2019 05:00,4,0,2,0,1,59,0,0,0,2,0,Portugal,PT,41.2001,-8.63133,22091788,TRUE,Portugal,Graça,100,6,13,179,36,36
3147146,Sun and leisure close Barra Beach,Apartment,Entire home/apt,Real Bed,2,1125,flexible,11-02-2019 05:00,23-06-2014 04:00,02-01-2019 05:00,4,1,2,16,2,298,400,90,0,2,57,Brazil,BR,-23.01218384,-43.32084826,15977314,FALSE,Brazil,Jaime,100,1,0,314,30,58
31486435,Ataşehir,Apartment,Entire home/apt,Real Bed,1,19,flexible,18-02-2019 05:00,23-06-2014 04:00,29-12-2018 05:00,3,2,2,0,1,279,0,0,0,1,0,Turkey,TR,40.98795,29.145,235894250,FALSE,Turkey,Günay,100,1,29,364,59,89
31489144,Amazing Industrial 4 bedroom Loft,Apartment,Entire home/apt,Real Bed,3,1125,Strict,11-03-2019 04:00,23-06-2014 04:00,29-12-2018 05:00,10,4,5,0,1,200,500,100,20,4,0,Canada,CA,45.52452,-73.54999,961586,TRUE,Canada,Mano,99,44,0,55,0,2
31490186,NY WORLD KONAKLAMA,Bed and breakfast,Private room,Real Bed,1,1125,flexible,18-02-2019 05:00,23-06-2014 04:00,29-12-2018 05:00,4,1,3,0,1,269,0,0,0,1,0,Turkey,TR,40.99928,28.61252,100996498,FALSE,Turkey,Vedat,100,5,30,365,60,90
31492265,BEŞBEŞ,Apartment,Private room,Real Bed,2,10,flexible,18-02-2019 05:00,23-06-2014 04:00,29-12-2018 05:00,1,1,1,0,1,121,0,0,0,1,0,Turkey,TR,41.08576,29.0041,233837941,FALSE,Turkey,Elmas,0,1,8,26,8,26
314982,Share in NYC's trendy East Village,Apartment,Private room,Real Bed,3,27,Strict,07-03-2019 05:00,23-02-2012 05:00,29-12-2018 05:00,2,1,1,125,2,89,100,45,30,1,55,United States,US,40.73171,-73.98717,1617817,TRUE,United States,Chris,100,1,14,260,18,27
31504921,the best location in taksim. hotel apt. 3rd floor,Apartment,Entire home/apt,Real Bed,1,1125,flexible,18-02-2019 05:00,23-02-2012 05:00,24-01-2019 05:00,4,1,2,0,2,206,0,0,0,1,0,Turkey,TR,41.03762,28.98263,236042149,FALSE,Turkey,Iman,100,2,30,365,60,90
31505380,GENIAL APARTAMENTO EN SANTS (BHM2-3564),Apartment,Entire home/apt,Real Bed,32,1125,Strict,08-03-2019 05:00,23-02-2012 05:00,24-01-2019 05:00,3,2,2,0,1,57,0,0,0,1,0,Spain,ES,41.36739,2.13334,193618270,FALSE,Spain,Alba,99,103,0,230,20,50
31506064,Quarto p estudante,private home,Private room,Real Bed,3,1125,flexible,11-02-2019 05:00,19-01-2019 05:00,24-01-2019 05:00,1,1,1,2,1,56,0,0,0,1,4,Brazil,BR,-22.9686185,-43.18782673,236062384,FALSE,Brazil,Thecla,67,1,18,353,48,78
31507104,Küçük sakin temiz ve tatlı bir yer Bekleriz ),Apartment,Entire home/apt,Real Bed,1,1125,flexible,18-02-2019 05:00,02-02-2019 05:00,06-02-2019 05:00,4,2,3,2,2,132,0,0,0,1,48,Turkey,TR,41.00568,28.96944,60006485,FALSE,Turkey,Mehmet Veysi,100,2,10,332,27,57
31509992,kitinete na Praça da Bandeira. Perto de tudo!,Apartment,Entire home/apt,Real Bed,1,2,moderate,11-02-2019 05:00,02-02-2019 05:00,19-01-2019 05:00,3,1,2,0,1,112,0,0,0,1,0,Brazil,BR,-22.91242234,-43.21412005,24075114,FALSE,Brazil,Flavia,67,1,9,282,25,44
31510270,"Room w' priv bathroom, breakfast in best location!",Apartment,Private room,Real Bed,1,1125,Strict,08-03-2019 05:00,19-01-2019 05:00,19-01-2019 05:00,4,2,3,1,2,50,0,20,20,1,60,Spain,ES,41.38622,2.16816,182062329,FALSE,Spain,Manuela,100,1,13,27,27,27
31517531,Carnaval  Inesquecível no Rio de Janeiro,Apartment,Entire home/apt,Real Bed,4,7,flexible,11-02-2019 05:00,19-01-2019 05:00,27-01-2019 05:00,4,2,4,0,2,164,380,120,140,1,0,Brazil,BR,-22.9259112,-43.34792543,11962606,FALSE,Brazil,Mariangela,50,1,30,90,60,90
31533365,AMAZING PENTHOUSE IN BARCELONA,Apartment,Entire home/apt,Real Bed,32,1125,Strict,08-03-2019 05:00,19-01-2019 05:00,27-01-2019 05:00,3,2,2,0,1,56,500,60,0,1,0,Spain,ES,41.38724,2.12923,63048416,FALSE,Spain,Carla,100,15,6,309,14,34
31538969,İstanbul'un Merkezinde Sessiz ve Güvenli Eviniz,Apartment,Entire home/apt,Real Bed,2,100,flexible,18-02-2019 05:00,19-01-2019 05:00,27-01-2019 05:00,4,1,1,0,2,475,0,119,89,2,0,Turkey,TR,41.03335,28.98788,221410900,FALSE,Turkey,David Stephan,100,5,10,315,16,40
31548152,Individual SUITE in Sheung Wan area,Guesthouse,Private room,Real Bed,2,30,flexible,11-03-2019 04:00,23-01-2019 05:00,27-01-2019 05:00,1,0,1,2,1,400,0,150,0,1,45,Hong Kong,HK,22.28562,114.14925,99299723,FALSE,Hong Kong,Harvest,100,1,0,0,0,0
3155979,Center - Apartment,Apartment,Entire home/apt,Real Bed,2,1125,Strict,11-02-2019 05:00,19-07-2014 04:00,21-08-2016 04:00,4,1,1,35,2,119,1000,150,50,2,54,Brazil,BR,-22.91175745,-43.17830125,13583233,FALSE,Brazil,Luiz Augusto,0,1,0,0,0,0
31563921,Copacabana 3 rooms 3 wcs garage,Individual Apartments,Entire home/apt,Real Bed,3,1125,Strict,11-02-2019 05:00,19-07-2014 04:00,19-02-2019 05:00,10,3,7,0,3,451,0,210,50,9,0,Brazil,BR,-22.96818693,-43.18670239,26988167,TRUE,Brazil,Sérgio,100,2,7,266,20,41
3157408,Great apartment in Ipanema!!,Apartment,Entire home/apt,Real Bed,3,30,Strict,11-02-2019 05:00,19-07-2014 04:00,19-02-2019 05:00,6,3,4,0,3,3544,7460,0,0,1,0,Brazil,BR,-22.98561033,-43.19337185,16021393,FALSE,Russia,Joao,0,1,0,0,0,0
31582808,Plaza Real Room,Apartment,Private room,Real Bed,2,1125,flexible,08-03-2019 05:00,18-01-2019 05:00,19-02-2019 05:00,2,1,1,8,2,85,0,0,0,1,59,Spain,ES,41.38084,2.17491,30591643,FALSE,Spain,Fernando,100,2,2,142,22,52
31588317,APART HOTEL,Hotel,Private room,Real Bed,1,30,flexible,18-02-2019 05:00,18-01-2019 05:00,22-01-2019 05:00,16,1,1,0,1,121,0,0,50,1,0,Turkey,TR,41.03313,28.97992,236100063,FALSE,Turkey,Çayan,90,3,29,179,59,89
31589026,Kadikoy Kalamis Suit-HugeTerras with Sea View !,Loft,Entire home/apt,Real Bed,1,1125,Strict,18-02-2019 05:00,18-01-2019 05:00,22-01-2019 05:00,2,0,1,0,1,833,0,328,0,1,0,Turkey,TR,40.98363,29.03993,30414920,FALSE,United States,Ebru,100,4,29,179,59,89
31590340,Quarto aconchegante do Jardim Botânico.,Apartment,Private room,Real Bed,3,50,flexible,11-02-2019 05:00,18-01-2019 05:00,22-01-2019 05:00,2,1,1,0,2,145,0,0,0,1,0,Brazil,BR,-22.96221541,-43.22438875,49555501,TRUE,Brazil,Pedro,100,4,0,29,2,29
31598034,Apartamento no centro do Rio,Apartment,Entire home/apt,Real Bed,2,120,flexible,11-02-2019 05:00,22-01-2019 05:00,22-01-2019 05:00,4,1,1,1,2,101,0,0,0,1,0,Brazil,BR,-22.91473079,-43.20639336,231425628,FALSE,Brazil,Josi,100,1,0,191,0,0
31600196,《white lover》白色恋人 主题部屋 大围 旺角东,Apartment,Entire home/apt,Real Bed,1,100,Strict,11-03-2019 04:00,22-01-2019 05:00,28-02-2019 05:00,2,1,1,0,2,683,800,250,150,1,0,Hong Kong,HK,22.36141,114.17814,10088915,FALSE,Hong Kong,宅一起,99,18,30,180,60,90
31613810,Istanbul Ortakoy Besiktas Boutique Hotel 3 Person,Hotel,Private room,Real Bed,1,30,flexible,18-02-2019 05:00,22-01-2019 05:00,28-02-2019 05:00,3,1,2,0,1,221,0,0,0,1,0,Turkey,TR,41.04988,29.02404,236948878,FALSE,Turkey,Bridge,100,2,30,90,60,90
31630832,Artsy Co-living 共住空間 (Double雙人) E 油麻地 Yau Ma Tei,Apartment,Private room,Real Bed,28,1125,Strict,11-03-2019 04:00,28-02-2019 05:00,28-02-2019 05:00,2,1,1,1,2,283,0,0,0,1,98,Hong Kong,HK,22.31202,114.17146,236765747,FALSE,Hong Kong,Artsy,95,8,11,161,41,71
31632468,Artsy Co-living 共住空間 (Single單人) C油麻地 Yau Ma Tei,Apartment,Private room,Real Bed,28,1125,Strict,11-03-2019 04:00,28-02-2019 05:00,01-03-2017 05:00,1,1,1,0,1,267,0,0,0,1,0,Hong Kong,HK,22.31226,114.1722,236765747,FALSE,Hong Kong,Artsy,95,8,19,169,49,79
31633508,"Casa numa Ilha Na Barra da Tijuca, Rio de Janeiro",House,Entire home/apt,Real Bed,3,10,flexible,11-02-2019 05:00,28-02-2019 05:00,01-03-2017 05:00,6,2,3,0,2,500,0,0,0,1,0,Brazil,BR,-23.00026766,-43.30899209,9449670,FALSE,Brazil,Djalma,100,1,30,365,60,90
316355,LEBLON 1 BED FLAT BEST LOCATION,Apartment,Private room,Real Bed,4,1125,Strict,11-02-2019 05:00,24-02-2012 05:00,01-03-2017 05:00,3,2,2,11,1,160,734,174,87,1,33,Brazil,BR,-22.97916164,-43.22685598,1624674,FALSE,United Kingdom,Paula And Marilia,100,3,20,354,50,80
31639194,Happy people Ramblas Harbour 3 bedrooms appartment for 3 people,Apartment,Entire home/apt,Real Bed,1,1125,Strict,08-03-2019 05:00,24-02-2012 05:00,17-02-2019 05:00,3,2,4,0,1,300,0,0,0,3,0,Spain,ES,41.37182,2.16945,214774673,FALSE,Spain,Happy People,70,24,23,348,46,73
31644399,Private Garden “Pi House Villa Garden” in Cihangir,Apartment,Entire home/apt,Real Bed,2,1125,Strict,18-02-2019 05:00,17-02-2019 05:00,17-02-2019 05:00,4,2,4,1,2,316,530,232,149,2,58,Turkey,TR,41.03007,28.98365,126307328,FALSE,Turkey,Recep,100,4,3,311,26,47
31644986,"*PARKING* Classy, Comfy and Clean Apt near Dtown!",Apartment,Entire home/apt,Real Bed,1,1125,moderate,11-03-2019 04:00,02-02-2019 05:00,23-02-2019 05:00,4,2,2,5,2,79,0,35,0,1,18,Canada,CA,45.54017,-73.54336,222433393,FALSE,Canada,Julieta,99,12,25,78,55,78
3165920,Quarto para a Copa do Mundo 2014 RJ,Apartment,Private room,Real Bed,1,1125,flexible,11-02-2019 05:00,02-02-2019 05:00,04-03-2019 05:00,1,1,1,0,1,399,0,0,0,1,0,Brazil,BR,-22.99315143,-43.24980159,15810205,FALSE,Brazil,Luiz,0,4,0,0,0,0
31666595,Room “Elegance” in Barcelona centrum.,Apartment,Private room,Real Bed,1,30,flexible,08-03-2019 05:00,23-02-2019 05:00,04-03-2019 05:00,2,1,1,4,2,55,0,0,10,1,54,Spain,ES,41.38667,2.15104,118660083,TRUE,Spain,Nerea,98,2,15,106,28,47
31670584,Ótimo apartamento a 2 minutos da praia,Apartment,Entire home/apt,Real Bed,3,1125,flexible,11-02-2019 05:00,31-01-2019 05:00,31-01-2019 05:00,3,0,3,1,1,101,0,120,0,1,60,Brazil,BR,-22.97025862,-43.18528474,8696288,TRUE,Brazil,Michael,97,6,8,12,12,12
3167712,Private roon / Quarto individual,Apartment,Private room,Real Bed,10,30,Strict,11-02-2019 05:00,31-01-2019 05:00,02-03-2019 05:00,2,1,1,0,2,399,0,0,0,1,0,Brazil,BR,-22.96502572,-43.18186279,4863661,FALSE,Brazil,Mathieu,0,1,0,0,0,0
31687084,Private room for solo travellers,Apartment,Private room,Real Bed,2,1125,Strict,18-02-2019 05:00,31-01-2019 05:00,02-03-2019 05:00,1,1,1,0,1,179,0,0,0,1,0,Turkey,TR,41.09239,29.01716,12153103,FALSE,Turkey,Lindsay,100,7,29,364,59,89
31693770,2 chambre appartement a louer downtown,Loft,Entire home/apt,Real Bed,1,1125,flexible,11-03-2019 04:00,31-01-2019 05:00,02-03-2019 05:00,4,2,2,0,1,301,140,30,40,1,0,Canada,CA,45.52468,-73.56128,237678193,FALSE,Canada,Papy,100,3,29,179,59,89
31696863,Dee Why Home with a View,Apartment,Entire home/apt,Real Bed,2,1125,Strict,07-03-2019 05:00,28-01-2019 05:00,02-03-2019 05:00,7,2,4,5,1,266,500,100,0,1,59,Australia,AU,-33.7513,151.29413,235596137,FALSE,Australia,Gunsen,100,1,25,359,55,85
3170717,Cozy room with a private bathroom!,House,Private room,Real Bed,7,180,moderate,11-03-2019 04:00,11-08-2014 04:00,15-06-2015 04:00,1,1,1,2,1,50,0,0,0,1,60,Canada,CA,45.42057,-73.89066,16067856,TRUE,Canada,Ayca,100,2,23,358,53,83
31708004,"HL408(Fourfold RM)Mong Kok MTR STATION,FREE WI-FI",Hostel,Private room,Real Bed,1,1125,Strict,11-03-2019 04:00,11-08-2014 04:00,08-07-2016 04:00,4,1,2,0,1,534,0,0,0,1,0,Hong Kong,HK,22.31436,114.17075,24215902,FALSE,Hong Kong,Sam,76,51,18,353,48,78
31728040,OPORTO GUEST Luxury Apartments 2,Apartment,Entire home/apt,Real Bed,2,1125,flexible,16-02-2019 05:00,11-08-2014 04:00,08-07-2016 04:00,4,1,2,0,2,75,0,0,0,1,0,Portugal,PT,41.16147,-8.60728,49819978,FALSE,Portugal,Oporto Guest,96,34,29,362,59,87
3173305,Bedroom next to the subway station Flamengo,Apartment,Entire home/apt,Real Bed,2,90,Strict,11-02-2019 05:00,08-07-2016 04:00,08-07-2016 04:00,2,1,1,1,2,138,800,160,75,2,60,Brazil,BR,-22.93682921,-43.1781462,16092144,TRUE,Brazil,Vânia,0,1,0,0,0,0
31742674,Stay at the Country Residence,Serviced apartment,Entire home/apt,Real Bed,1,11,Strict,11-02-2019 05:00,08-07-2016 04:00,13-02-2019 05:00,4,2,3,0,2,500,1000,200,50,3,0,Brazil,BR,-22.98561835,-43.21377424,18896247,TRUE,Brazil,Jorge,100,9,17,17,17,17
31761679,CASA DA CORUJA,House,Entire home/apt,Real Bed,3,10,moderate,11-02-2019 05:00,08-07-2016 04:00,13-02-2019 05:00,7,2,5,0,2,172,0,120,150,1,0,Brazil,BR,-22.90133077,-43.59511668,111564321,TRUE,Brazil,Sandra Mara,91,1,29,89,59,89
31764157,Sheung Wan Room in Flat Share(Sw21e),Apartment,Shared room,Real Bed,29,1125,flexible,11-03-2019 04:00,08-07-2016 04:00,13-02-2019 05:00,1,1,1,0,1,173,0,0,0,1,0,Hong Kong,HK,22.28611,114.15162,97240131,FALSE,Hong Kong,Jov,98,229,30,365,60,90
3177173,Hennessy Cozy washer Wifi MTR #SA,Apartment,Entire home/apt,Real Bed,7,365,Strict,11-03-2019 04:00,22-10-2014 04:00,13-02-2019 05:00,2,1,1,24,2,801,3919,314,392,2,51,Hong Kong,HK,22.27634,114.17423,16111024,TRUE,Hong Kong,Celine,100,4,16,340,39,65
31771741,Sharing apartment,Apartment,Shared room,Real Bed,1,1125,flexible,18-02-2019 05:00,22-10-2014 04:00,23-02-2019 05:00,10,1,1,0,2,58,0,0,0,1,0,Turkey,TR,40.9943,28.8516,238095173,FALSE,Turkey,Said,60,1,29,364,59,89
31772760,luxury apartment 02 in Taksim,Serviced apartment,Entire home/apt,Real Bed,1,1125,Strict,18-02-2019 05:00,22-10-2014 04:00,23-02-2019 05:00,4,1,4,0,1,601,0,0,0,1,0,Turkey,TR,41.04185,28.98422,237984645,FALSE,Turkey,Leylak Suite,100,5,29,311,54,84
31773624,3+1 evimiz metrobüse 10 dakika yürüme mesafesi,Apartment,Private room,Real Bed,1,7,flexible,18-02-2019 05:00,22-10-2014 04:00,23-02-2019 05:00,2,1,1,0,2,100,0,0,0,1,0,Turkey,TR,41.01049,28.69462,238207407,FALSE,Turkey,Murat,100,1,29,89,59,89
31775003,Cozy Apartment on Sortidor Square,Apartment,Entire home/apt,Real Bed,3,548,Strict,08-03-2019 05:00,22-10-2014 04:00,23-02-2019 05:00,4,2,3,0,2,96,300,70,20,2,0,Spain,ES,41.37143,2.16248,1013855,TRUE,Spain,Alex,100,14,13,49,30,49
31776214,(Brand new) Fully equiped 3bedrooms Apartment,Apartment,Entire home/apt,Real Bed,3,1125,Strict,11-02-2019 05:00,22-10-2014 04:00,23-02-2019 05:00,4,3,2,0,2,511,2000,250,0,1,0,Brazil,BR,-22.98041406,-43.19135499,153246807,FALSE,Brazil,Brummie Luxury Real Estate,70,7,28,178,58,88
31778909,Great location sweet home Atatürk airport 5 minute,Apartment,Entire home/apt,Real Bed,1,30,flexible,18-02-2019 05:00,22-10-2014 04:00,23-02-2019 05:00,3,2,2,0,1,163,0,200,0,1,0,Turkey,TR,40.97801,28.88172,238238656,FALSE,Turkey,Müjde,100,1,0,0,0,0
31794372,2 Suítes em Ipanema - Carnaval,Guesthouse,Private room,Real Bed,4,10,flexible,11-02-2019 05:00,22-10-2014 04:00,23-02-2019 05:00,4,2,2,0,3,1201,0,0,0,1,0,Brazil,BR,-22.9867989,-43.19491003,226068415,FALSE,Brazil,Julia,67,3,9,325,20,50
